tag,from_date,to_date,year,month
latin,2014-07-27 12:00:00,2014-08-03 12:00:00,2014,7
latin,2014-08-03 12:00:00,2014-08-10 12:00:00,2014,8
latin,2014-08-10 12:00:00,2014-08-17 12:00:00,2014,8
latin,2014-08-17 12:00:00,2014-08-24 12:00:00,2014,8
latin,2014-08-24 12:00:00,2014-08-31 12:00:00,2014,8
latin,2014-08-31 12:00:00,2014-09-07 12:00:00,2014,8
latin,2014-09-07 12:00:00,2014-09-14 12:00:00,2014,9
latin,2014-09-14 12:00:00,2014-09-21 12:00:00,2014,9
latin,2014-09-21 12:00:00,2014-09-28 12:00:00,2014,9
latin,2014-09-28 12:00:00,2014-10-05 12:00:00,2014,9
latin,2014-10-05 12:00:00,2014-10-12 12:00:00,2014,10
latin,2014-10-12 12:00:00,2014-10-19 12:00:00,2014,10
latin,2014-10-19 12:00:00,2014-10-26 12:00:00,2014,10
latin,2014-10-26 12:00:00,2014-11-02 12:00:00,2014,10
latin,2014-11-02 12:00:00,2014-11-09 12:00:00,2014,11
latin,2014-11-09 12:00:00,2014-11-16 12:00:00,2014,11
latin,2014-11-16 12:00:00,2014-11-23 12:00:00,2014,11
latin,2014-11-23 12:00:00,2014-11-30 12:00:00,2014,11
latin,2014-11-30 12:00:00,2014-12-07 12:00:00,2014,11
latin,2014-12-07 12:00:00,2014-12-14 12:00:00,2014,12
latin,2014-12-14 12:00:00,2014-12-21 12:00:00,2014,12
latin,2014-12-21 12:00:00,2014-12-28 12:00:00,2014,12
latin,2014-12-28 12:00:00,2015-01-04 12:00:00,2014,12
latin,2015-01-04 12:00:00,2015-01-11 12:00:00,2015,1
latin,2015-01-11 12:00:00,2015-01-18 12:00:00,2015,1
latin,2015-01-18 12:00:00,2015-01-25 12:00:00,2015,1
latin,2015-01-25 12:00:00,2015-02-01 12:00:00,2015,1
latin,2015-02-01 12:00:00,2015-02-08 12:00:00,2015,2
latin,2015-02-08 12:00:00,2015-02-15 12:00:00,2015,2
latin,2015-02-15 12:00:00,2015-02-22 12:00:00,2015,2
latin,2015-02-22 12:00:00,2015-03-01 12:00:00,2015,2
latin,2015-03-01 12:00:00,2015-03-08 12:00:00,2015,3
latin,2015-03-08 12:00:00,2015-03-15 12:00:00,2015,3
latin,2015-03-15 12:00:00,2015-03-22 12:00:00,2015,3
latin,2015-03-22 12:00:00,2015-03-29 12:00:00,2015,3
latin,2015-03-29 12:00:00,2015-04-05 12:00:00,2015,3
latin,2015-04-05 12:00:00,2015-04-12 12:00:00,2015,4
latin,2015-04-12 12:00:00,2015-04-19 12:00:00,2015,4
latin,2015-04-19 12:00:00,2015-04-26 12:00:00,2015,4
latin,2015-04-26 12:00:00,2015-05-03 12:00:00,2015,4
latin,2015-05-03 12:00:00,2015-05-10 12:00:00,2015,5
latin,2015-05-10 12:00:00,2015-05-17 12:00:00,2015,5
latin,2015-05-17 12:00:00,2015-05-24 12:00:00,2015,5
latin,2015-05-24 12:00:00,2015-05-31 12:00:00,2015,5
latin,2015-05-31 12:00:00,2015-06-07 12:00:00,2015,5
latin,2015-06-07 12:00:00,2015-06-14 12:00:00,2015,6
latin,2015-06-14 12:00:00,2015-06-21 12:00:00,2015,6
latin,2015-06-21 12:00:00,2015-06-28 12:00:00,2015,6
latin,2015-06-28 12:00:00,2015-07-05 12:00:00,2015,6
latin,2015-07-05 12:00:00,2015-07-12 12:00:00,2015,7
latin,2015-07-12 12:00:00,2015-07-19 12:00:00,2015,7
latin,2015-07-19 12:00:00,2015-07-26 12:00:00,2015,7
latin,2015-07-26 12:00:00,2015-08-02 12:00:00,2015,7
latin,2015-08-02 12:00:00,2015-08-09 12:00:00,2015,8
latin,2015-08-09 12:00:00,2015-08-16 12:00:00,2015,8
latin,2015-08-16 12:00:00,2015-08-23 12:00:00,2015,8
latin,2015-08-23 12:00:00,2015-08-30 12:00:00,2015,8
latin,2015-08-30 12:00:00,2015-09-06 12:00:00,2015,8
latin,2015-09-06 12:00:00,2015-09-13 12:00:00,2015,9
latin,2015-09-13 12:00:00,2015-09-20 12:00:00,2015,9
latin,2015-09-20 12:00:00,2015-09-27 12:00:00,2015,9
latin,2015-09-27 12:00:00,2015-10-04 12:00:00,2015,9
latin,2015-10-04 12:00:00,2015-10-11 12:00:00,2015,10
latin,2015-10-11 12:00:00,2015-10-18 12:00:00,2015,10
latin,2015-10-18 12:00:00,2015-10-25 12:00:00,2015,10
latin,2015-10-25 12:00:00,2015-11-01 12:00:00,2015,10
latin,2015-11-01 12:00:00,2015-11-08 12:00:00,2015,11
latin,2015-11-08 12:00:00,2015-11-15 12:00:00,2015,11
latin,2015-11-15 12:00:00,2015-11-22 12:00:00,2015,11
latin,2015-11-22 12:00:00,2015-11-29 12:00:00,2015,11
latin,2015-11-29 12:00:00,2015-12-06 12:00:00,2015,11
latin,2015-12-06 12:00:00,2015-12-13 12:00:00,2015,12
latin,2015-12-13 12:00:00,2015-12-20 12:00:00,2015,12
latin,2015-12-20 12:00:00,2015-12-27 12:00:00,2015,12
latin,2015-12-27 12:00:00,2016-01-03 12:00:00,2015,12
latin,2016-01-03 12:00:00,2016-01-10 12:00:00,2016,1
latin,2016-01-10 12:00:00,2016-01-17 12:00:00,2016,1
latin,2016-01-17 12:00:00,2016-01-24 12:00:00,2016,1
latin,2016-01-24 12:00:00,2016-01-31 12:00:00,2016,1
latin,2016-01-31 12:00:00,2016-02-07 12:00:00,2016,1
latin,2016-02-07 12:00:00,2016-02-14 12:00:00,2016,2
latin,2016-02-14 12:00:00,2016-02-21 12:00:00,2016,2
latin,2016-02-21 12:00:00,2016-02-28 12:00:00,2016,2
latin,2016-02-28 12:00:00,2016-03-06 12:00:00,2016,2
latin,2016-03-06 12:00:00,2016-03-13 12:00:00,2016,3
latin,2016-03-13 12:00:00,2016-03-20 12:00:00,2016,3
latin,2016-03-20 12:00:00,2016-03-27 12:00:00,2016,3
latin,2016-03-27 12:00:00,2016-04-03 12:00:00,2016,3
latin,2016-04-03 12:00:00,2016-04-10 12:00:00,2016,4
latin,2016-04-10 12:00:00,2016-04-17 12:00:00,2016,4
latin,2016-04-17 12:00:00,2016-04-24 12:00:00,2016,4
latin,2016-04-24 12:00:00,2016-05-01 12:00:00,2016,4
latin,2016-05-01 12:00:00,2016-05-08 12:00:00,2016,5
latin,2016-05-08 12:00:00,2016-05-15 12:00:00,2016,5
latin,2016-05-15 12:00:00,2016-05-22 12:00:00,2016,5
latin,2016-05-22 12:00:00,2016-05-29 12:00:00,2016,5
latin,2016-05-29 12:00:00,2016-06-05 12:00:00,2016,5
latin,2016-06-05 12:00:00,2016-06-12 12:00:00,2016,6
latin,2016-06-12 12:00:00,2016-06-19 12:00:00,2016,6
latin,2016-06-19 12:00:00,2016-06-26 12:00:00,2016,6
latin,2016-06-26 12:00:00,2016-07-03 12:00:00,2016,6
latin,2016-07-03 12:00:00,2016-07-10 12:00:00,2016,7
latin,2016-07-10 12:00:00,2016-07-17 12:00:00,2016,7
latin,2016-07-17 12:00:00,2016-07-24 12:00:00,2016,7
latin,2016-07-24 12:00:00,2016-07-31 12:00:00,2016,7
latin,2016-07-31 12:00:00,2016-08-07 12:00:00,2016,7
latin,2016-08-07 12:00:00,2016-08-14 12:00:00,2016,8
latin,2016-08-14 12:00:00,2016-08-21 12:00:00,2016,8
latin,2016-08-21 12:00:00,2016-08-28 12:00:00,2016,8
latin,2016-08-28 12:00:00,2016-09-04 12:00:00,2016,8
latin,2016-09-04 12:00:00,2016-09-11 12:00:00,2016,9
latin,2016-09-11 12:00:00,2016-09-18 12:00:00,2016,9
latin,2016-09-18 12:00:00,2016-09-25 12:00:00,2016,9
latin,2016-09-25 12:00:00,2016-10-02 12:00:00,2016,9
latin,2016-10-02 12:00:00,2016-10-09 12:00:00,2016,10
latin,2016-10-09 12:00:00,2016-10-16 12:00:00,2016,10
latin,2016-10-16 12:00:00,2016-10-23 12:00:00,2016,10
latin,2016-10-23 12:00:00,2016-10-30 12:00:00,2016,10
latin,2016-10-30 12:00:00,2016-11-06 12:00:00,2016,10
latin,2016-11-06 12:00:00,2016-11-13 12:00:00,2016,11
latin,2016-11-13 12:00:00,2016-11-20 12:00:00,2016,11
latin,2016-11-20 12:00:00,2016-11-27 12:00:00,2016,11
latin,2016-11-27 12:00:00,2016-12-04 12:00:00,2016,11
latin,2016-12-04 12:00:00,2016-12-11 12:00:00,2016,12
latin,2016-12-11 12:00:00,2016-12-18 12:00:00,2016,12
latin,2016-12-18 12:00:00,2016-12-25 12:00:00,2016,12
latin,2016-12-25 12:00:00,2017-01-01 12:00:00,2016,12
latin,2017-01-01 12:00:00,2017-01-08 12:00:00,2017,1
latin,2017-01-08 12:00:00,2017-01-15 12:00:00,2017,1
latin,2017-01-15 12:00:00,2017-01-22 12:00:00,2017,1
latin,2017-01-22 12:00:00,2017-01-29 12:00:00,2017,1
latin,2017-01-29 12:00:00,2017-02-05 12:00:00,2017,1
latin,2017-02-05 12:00:00,2017-02-12 12:00:00,2017,2
latin,2017-02-12 12:00:00,2017-02-19 12:00:00,2017,2
latin,2017-02-19 12:00:00,2017-02-26 12:00:00,2017,2
latin,2017-02-26 12:00:00,2017-03-05 12:00:00,2017,2
latin,2017-03-05 12:00:00,2017-03-12 12:00:00,2017,3
latin,2017-03-12 12:00:00,2017-03-19 12:00:00,2017,3
latin,2017-03-19 12:00:00,2017-03-26 12:00:00,2017,3
latin,2017-03-26 12:00:00,2017-04-02 12:00:00,2017,3
latin,2017-04-02 12:00:00,2017-04-09 12:00:00,2017,4
latin,2017-04-09 12:00:00,2017-04-16 12:00:00,2017,4
latin,2017-04-16 12:00:00,2017-04-23 12:00:00,2017,4
latin,2017-04-23 12:00:00,2017-04-30 12:00:00,2017,4
latin,2017-04-30 12:00:00,2017-05-07 12:00:00,2017,4
latin,2017-05-07 12:00:00,2017-05-14 12:00:00,2017,5
latin,2017-05-14 12:00:00,2017-05-21 12:00:00,2017,5
latin,2017-05-21 12:00:00,2017-05-28 12:00:00,2017,5
latin,2017-05-28 12:00:00,2017-06-04 12:00:00,2017,5
latin,2017-06-04 12:00:00,2017-06-11 12:00:00,2017,6
latin,2017-06-11 12:00:00,2017-06-18 12:00:00,2017,6
latin,2017-06-18 12:00:00,2017-06-25 12:00:00,2017,6
latin,2017-06-25 12:00:00,2017-07-02 12:00:00,2017,6
latin,2017-07-02 12:00:00,2017-07-09 12:00:00,2017,7
latin,2017-07-09 12:00:00,2017-07-16 12:00:00,2017,7
latin,2017-07-16 12:00:00,2017-07-23 12:00:00,2017,7
latin,2017-07-23 12:00:00,2017-07-30 12:00:00,2017,7
latin,2017-07-30 12:00:00,2017-08-06 12:00:00,2017,7
latin,2017-08-06 12:00:00,2017-08-13 12:00:00,2017,8
latin,2017-08-13 12:00:00,2017-08-20 12:00:00,2017,8
latin,2017-08-20 12:00:00,2017-08-27 12:00:00,2017,8
latin,2017-08-27 12:00:00,2017-09-03 12:00:00,2017,8
latin,2017-09-03 12:00:00,2017-09-10 12:00:00,2017,9
latin,2017-09-10 12:00:00,2017-09-17 12:00:00,2017,9
latin,2017-09-17 12:00:00,2017-09-24 12:00:00,2017,9
latin,2017-09-24 12:00:00,2017-10-01 12:00:00,2017,9
latin,2017-10-01 12:00:00,2017-10-08 12:00:00,2017,10
latin,2017-10-08 12:00:00,2017-10-15 12:00:00,2017,10
latin,2017-10-15 12:00:00,2017-10-22 12:00:00,2017,10
latin,2017-10-22 12:00:00,2017-10-29 12:00:00,2017,10
latin,2017-10-29 12:00:00,2017-11-05 12:00:00,2017,10
latin,2017-11-05 12:00:00,2017-11-12 12:00:00,2017,11
latin,2017-11-12 12:00:00,2017-11-19 12:00:00,2017,11
latin,2017-11-19 12:00:00,2017-11-26 12:00:00,2017,11
latin,2017-11-26 12:00:00,2017-12-03 12:00:00,2017,11
latin,2017-12-03 12:00:00,2017-12-10 12:00:00,2017,12
latin,2017-12-10 12:00:00,2017-12-17 12:00:00,2017,12
latin,2017-12-17 12:00:00,2017-12-24 12:00:00,2017,12
latin,2017-12-24 12:00:00,2017-12-31 12:00:00,2017,12
latin,2017-12-31 12:00:00,2018-01-07 12:00:00,2017,12
latin,2018-01-07 12:00:00,2018-01-14 12:00:00,2018,1
latin,2018-01-14 12:00:00,2018-01-21 12:00:00,2018,1
latin,2018-01-21 12:00:00,2018-01-28 12:00:00,2018,1
latin,2018-01-28 12:00:00,2018-02-04 12:00:00,2018,1
latin,2018-02-04 12:00:00,2018-02-11 12:00:00,2018,2
latin,2018-02-11 12:00:00,2018-02-18 12:00:00,2018,2
latin,2018-02-18 12:00:00,2018-02-25 12:00:00,2018,2
latin,2018-02-25 12:00:00,2018-03-04 12:00:00,2018,2
latin,2018-03-04 12:00:00,2018-03-11 12:00:00,2018,3
latin,2018-03-11 12:00:00,2018-03-18 12:00:00,2018,3
latin,2018-03-18 12:00:00,2018-03-25 12:00:00,2018,3
latin,2018-03-25 12:00:00,2018-04-01 12:00:00,2018,3
latin,2018-04-01 12:00:00,2018-04-08 12:00:00,2018,4
latin,2018-04-08 12:00:00,2018-04-15 12:00:00,2018,4
latin,2018-04-15 12:00:00,2018-04-22 12:00:00,2018,4
latin,2018-04-22 12:00:00,2018-04-29 12:00:00,2018,4
latin,2018-04-29 12:00:00,2018-05-06 12:00:00,2018,4
latin,2018-05-06 12:00:00,2018-05-13 12:00:00,2018,5
latin,2018-05-13 12:00:00,2018-05-20 12:00:00,2018,5
latin,2018-05-20 12:00:00,2018-05-27 12:00:00,2018,5
latin,2018-05-27 12:00:00,2018-06-03 12:00:00,2018,5
latin,2018-06-03 12:00:00,2018-06-10 12:00:00,2018,6
latin,2018-06-10 12:00:00,2018-06-17 12:00:00,2018,6
latin,2018-06-17 12:00:00,2018-06-24 12:00:00,2018,6
latin,2018-06-24 12:00:00,2018-07-01 12:00:00,2018,6
latin,2018-07-01 12:00:00,2018-07-08 12:00:00,2018,7
latin,2018-07-08 12:00:00,2018-07-15 12:00:00,2018,7
latin,2018-07-15 12:00:00,2018-07-22 12:00:00,2018,7
latin,2018-07-22 12:00:00,2018-07-29 12:00:00,2018,7
latin,2018-07-29 12:00:00,2018-08-05 12:00:00,2018,7
latin,2018-08-05 12:00:00,2018-08-12 12:00:00,2018,8
latin,2018-08-12 12:00:00,2018-08-19 12:00:00,2018,8
latin,2018-08-19 12:00:00,2018-08-26 12:00:00,2018,8
latin,2018-08-26 12:00:00,2018-09-02 12:00:00,2018,8
latin,2018-09-02 12:00:00,2018-09-09 12:00:00,2018,9
latin,2018-09-09 12:00:00,2018-09-16 12:00:00,2018,9
latin,2018-09-16 12:00:00,2018-09-23 12:00:00,2018,9
latin,2018-09-23 12:00:00,2018-09-30 12:00:00,2018,9
latin,2018-09-30 12:00:00,2018-10-07 12:00:00,2018,9
latin,2018-10-07 12:00:00,2018-10-14 12:00:00,2018,10
latin,2018-10-14 12:00:00,2018-10-21 12:00:00,2018,10
latin,2018-10-21 12:00:00,2018-10-28 12:00:00,2018,10
latin,2018-10-28 12:00:00,2018-11-04 12:00:00,2018,10
latin,2018-11-04 12:00:00,2018-11-11 12:00:00,2018,11
latin,2018-11-11 12:00:00,2018-11-18 12:00:00,2018,11
latin,2018-11-18 12:00:00,2018-11-25 12:00:00,2018,11
latin,2018-11-25 12:00:00,2018-12-02 12:00:00,2018,11
latin,2018-12-02 12:00:00,2018-12-09 12:00:00,2018,12
latin,2018-12-09 12:00:00,2018-12-16 12:00:00,2018,12
latin,2018-12-16 12:00:00,2018-12-23 12:00:00,2018,12
latin,2018-12-23 12:00:00,2018-12-30 12:00:00,2018,12
latin,2018-12-30 12:00:00,2019-01-06 12:00:00,2018,12
latin,2019-01-06 12:00:00,2019-01-13 12:00:00,2019,1
latin,2019-01-13 12:00:00,2019-01-20 12:00:00,2019,1
latin,2019-01-20 12:00:00,2019-01-27 12:00:00,2019,1
latin,2019-01-27 12:00:00,2019-02-03 12:00:00,2019,1
latin,2019-02-03 12:00:00,2019-02-10 12:00:00,2019,2
latin,2019-02-10 12:00:00,2019-02-17 12:00:00,2019,2
latin,2019-02-17 12:00:00,2019-02-24 12:00:00,2019,2
latin,2019-02-24 12:00:00,2019-03-03 12:00:00,2019,2
latin,2019-03-03 12:00:00,2019-03-10 12:00:00,2019,3
latin,2019-03-10 12:00:00,2019-03-17 12:00:00,2019,3
latin,2019-03-17 12:00:00,2019-03-24 12:00:00,2019,3
latin,2019-03-24 12:00:00,2019-03-31 12:00:00,2019,3
latin,2019-03-31 12:00:00,2019-04-07 12:00:00,2019,3
latin,2019-04-07 12:00:00,2019-04-14 12:00:00,2019,4
latin,2019-04-14 12:00:00,2019-04-21 12:00:00,2019,4
latin,2019-04-21 12:00:00,2019-04-28 12:00:00,2019,4
latin,2019-04-28 12:00:00,2019-05-05 12:00:00,2019,4
latin,2019-05-05 12:00:00,2019-05-12 12:00:00,2019,5
latin,2019-05-12 12:00:00,2019-05-19 12:00:00,2019,5
latin,2019-05-19 12:00:00,2019-05-26 12:00:00,2019,5
latin,2019-05-26 12:00:00,2019-06-02 12:00:00,2019,5
latin,2019-06-02 12:00:00,2019-06-09 12:00:00,2019,6
latin,2019-06-09 12:00:00,2019-06-16 12:00:00,2019,6
latin,2019-06-16 12:00:00,2019-06-23 12:00:00,2019,6
latin,2019-06-23 12:00:00,2019-06-30 12:00:00,2019,6
latin,2019-06-30 12:00:00,2019-07-07 12:00:00,2019,6
latin,2019-07-07 12:00:00,2019-07-14 12:00:00,2019,7
latin,2019-07-14 12:00:00,2019-07-21 12:00:00,2019,7
latin,2019-07-21 12:00:00,2019-07-28 12:00:00,2019,7
latin,2019-07-28 12:00:00,2019-08-04 12:00:00,2019,7
latin,2019-08-04 12:00:00,2019-08-11 12:00:00,2019,8
latin,2019-08-11 12:00:00,2019-08-18 12:00:00,2019,8
latin,2019-08-18 12:00:00,2019-08-25 12:00:00,2019,8
latin,2019-08-25 12:00:00,2019-09-01 12:00:00,2019,8
latin,2019-09-01 12:00:00,2019-09-08 12:00:00,2019,9
latin,2019-09-08 12:00:00,2019-09-15 12:00:00,2019,9
latin,2019-09-15 12:00:00,2019-09-22 12:00:00,2019,9
latin,2019-09-22 12:00:00,2019-09-29 12:00:00,2019,9
latin,2019-09-29 12:00:00,2019-10-06 12:00:00,2019,9
latin,2019-10-06 12:00:00,2019-10-13 12:00:00,2019,10
latin,2019-10-13 12:00:00,2019-10-20 12:00:00,2019,10
latin,2019-10-20 12:00:00,2019-10-27 12:00:00,2019,10
latin,2019-10-27 12:00:00,2019-11-03 12:00:00,2019,10
latin,2019-11-03 12:00:00,2019-11-10 12:00:00,2019,11
latin,2019-11-10 12:00:00,2019-11-17 12:00:00,2019,11
latin,2019-11-17 12:00:00,2019-11-24 12:00:00,2019,11
latin,2019-11-24 12:00:00,2019-12-01 12:00:00,2019,11
latin,2019-12-01 12:00:00,2019-12-08 12:00:00,2019,12
latin,2019-12-08 12:00:00,2019-12-15 12:00:00,2019,12
latin,2019-12-15 12:00:00,2019-12-22 12:00:00,2019,12
latin,2019-12-22 12:00:00,2019-12-29 12:00:00,2019,12
latin,2019-12-29 12:00:00,2020-01-05 12:00:00,2019,12
latin,2020-01-05 12:00:00,2020-01-12 12:00:00,2020,1
latin,2020-01-12 12:00:00,2020-01-19 12:00:00,2020,1
latin,2020-01-19 12:00:00,2020-01-26 12:00:00,2020,1
latin,2020-01-26 12:00:00,2020-02-02 12:00:00,2020,1
latin,2020-02-02 12:00:00,2020-02-09 12:00:00,2020,2
latin,2020-02-09 12:00:00,2020-02-16 12:00:00,2020,2
latin,2020-02-16 12:00:00,2020-02-23 12:00:00,2020,2
latin,2020-02-23 12:00:00,2020-03-01 12:00:00,2020,2
latin,2020-03-01 12:00:00,2020-03-08 12:00:00,2020,3
latin,2020-03-08 12:00:00,2020-03-15 12:00:00,2020,3
latin,2020-03-15 12:00:00,2020-03-22 12:00:00,2020,3
latin,2020-03-22 12:00:00,2020-03-29 12:00:00,2020,3
latin,2020-03-29 12:00:00,2020-04-05 12:00:00,2020,3
latin,2020-04-05 12:00:00,2020-04-12 12:00:00,2020,4
latin,2020-04-12 12:00:00,2020-04-19 12:00:00,2020,4
latin,2020-04-19 12:00:00,2020-04-26 12:00:00,2020,4
latin,2020-04-26 12:00:00,2020-05-03 12:00:00,2020,4
latin,2020-05-03 12:00:00,2020-05-10 12:00:00,2020,5
latin,2020-05-10 12:00:00,2020-05-17 12:00:00,2020,5
latin,2020-05-17 12:00:00,2020-05-24 12:00:00,2020,5
latin,2020-05-24 12:00:00,2020-05-31 12:00:00,2020,5
latin,2020-05-31 12:00:00,2020-06-07 12:00:00,2020,5
latin,2020-06-07 12:00:00,2020-06-14 12:00:00,2020,6
latin,2020-06-14 12:00:00,2020-06-21 12:00:00,2020,6
latin,2020-06-21 12:00:00,2020-06-28 12:00:00,2020,6
latin,2020-06-28 12:00:00,2020-07-05 12:00:00,2020,6
latin,2020-07-05 12:00:00,2020-07-12 12:00:00,2020,7
latin,2020-07-12 12:00:00,2020-07-19 12:00:00,2020,7
latin,2020-07-19 12:00:00,2020-07-26 12:00:00,2020,7
latin,2020-07-26 12:00:00,2020-08-02 12:00:00,2020,7
latin,2020-08-02 12:00:00,2020-08-09 12:00:00,2020,8
latin,2020-08-09 12:00:00,2020-08-16 12:00:00,2020,8
latin,2020-08-16 12:00:00,2020-08-23 12:00:00,2020,8
latin,2020-08-23 12:00:00,2020-08-30 12:00:00,2020,8
latin,2020-08-30 12:00:00,2020-09-06 12:00:00,2020,8
latin,2020-09-06 12:00:00,2020-09-13 12:00:00,2020,9
latin,2020-09-13 12:00:00,2020-09-20 12:00:00,2020,9
latin,2020-09-20 12:00:00,2020-09-27 12:00:00,2020,9
latin,2020-09-27 12:00:00,2020-10-04 12:00:00,2020,9
latin,2020-10-04 12:00:00,2020-10-11 12:00:00,2020,10
latin,2020-10-11 12:00:00,2020-10-18 12:00:00,2020,10
latin,2020-10-18 12:00:00,2020-10-25 12:00:00,2020,10
latin,2020-10-25 12:00:00,2020-11-01 12:00:00,2020,10
latin,2020-11-01 12:00:00,2020-11-08 12:00:00,2020,11
latin,2020-11-08 12:00:00,2020-11-15 12:00:00,2020,11
latin,2020-11-15 12:00:00,2020-11-22 12:00:00,2020,11
latin,2020-11-22 12:00:00,2020-11-29 12:00:00,2020,11
latin,2020-11-29 12:00:00,2020-12-06 12:00:00,2020,11
latin,2020-12-06 12:00:00,2020-12-13 12:00:00,2020,12
latin,2020-12-13 12:00:00,2020-12-20 12:00:00,2020,12
latin,2020-12-20 12:00:00,2020-12-27 12:00:00,2020,12
latin,2020-12-27 12:00:00,2021-01-03 12:00:00,2020,12
latin,2021-01-03 12:00:00,2021-01-10 12:00:00,2021,1
latin,2021-01-10 12:00:00,2021-01-17 12:00:00,2021,1
latin,2021-01-17 12:00:00,2021-01-24 12:00:00,2021,1
latin,2021-01-24 12:00:00,2021-01-31 12:00:00,2021,1
latin,2021-01-31 12:00:00,2021-02-07 12:00:00,2021,1
latin,2021-02-07 12:00:00,2021-02-14 12:00:00,2021,2
latin,2021-02-14 12:00:00,2021-02-21 12:00:00,2021,2
latin,2021-02-21 12:00:00,2021-02-28 12:00:00,2021,2
latin,2021-02-28 12:00:00,2021-03-07 12:00:00,2021,2
latin,2021-03-07 12:00:00,2021-03-14 12:00:00,2021,3
latin,2021-03-14 12:00:00,2021-03-21 12:00:00,2021,3
latin,2021-03-21 12:00:00,2021-03-28 12:00:00,2021,3
latin,2021-03-28 12:00:00,2021-04-04 12:00:00,2021,3
latin,2021-04-04 12:00:00,2021-04-11 12:00:00,2021,4
latin,2021-04-11 12:00:00,2021-04-18 12:00:00,2021,4
latin,2021-04-18 12:00:00,2021-04-25 12:00:00,2021,4
latin,2021-04-25 12:00:00,2021-05-02 12:00:00,2021,4
latin,2021-05-02 12:00:00,2021-05-09 12:00:00,2021,5
latin,2021-05-09 12:00:00,2021-05-16 12:00:00,2021,5
latin,2021-05-16 12:00:00,2021-05-23 12:00:00,2021,5
latin,2021-05-23 12:00:00,2021-05-30 12:00:00,2021,5
latin,2021-05-30 12:00:00,2021-06-06 12:00:00,2021,5
latin,2021-06-06 12:00:00,2021-06-13 12:00:00,2021,6
latin,2021-06-13 12:00:00,2021-06-20 12:00:00,2021,6
latin,2021-06-20 12:00:00,2021-06-27 12:00:00,2021,6
latin,2021-06-27 12:00:00,2021-07-04 12:00:00,2021,6
latin,2021-07-04 12:00:00,2021-07-11 12:00:00,2021,7
latin,2021-07-11 12:00:00,2021-07-18 12:00:00,2021,7
latin,2021-07-18 12:00:00,2021-07-25 12:00:00,2021,7
latin,2021-07-25 12:00:00,2021-08-01 12:00:00,2021,7
latin,2021-08-01 12:00:00,2021-08-08 12:00:00,2021,8
latin,2021-08-08 12:00:00,2021-08-15 12:00:00,2021,8
latin,2021-08-15 12:00:00,2021-08-22 12:00:00,2021,8
latin,2021-08-22 12:00:00,2021-08-29 12:00:00,2021,8
latin,2021-08-29 12:00:00,2021-09-05 12:00:00,2021,8
latin,2021-09-05 12:00:00,2021-09-12 12:00:00,2021,9
latin,2021-09-12 12:00:00,2021-09-19 12:00:00,2021,9
latin,2021-09-19 12:00:00,2021-09-26 12:00:00,2021,9
latin,2021-09-26 12:00:00,2021-10-03 12:00:00,2021,9
latin,2021-10-03 12:00:00,2021-10-10 12:00:00,2021,10
latin,2021-10-10 12:00:00,2021-10-17 12:00:00,2021,10
latin,2021-10-17 12:00:00,2021-10-24 12:00:00,2021,10
latin,2021-10-24 12:00:00,2021-10-31 12:00:00,2021,10
latin,2021-10-31 12:00:00,2021-11-07 12:00:00,2021,10
latin,2021-11-07 12:00:00,2021-11-14 12:00:00,2021,11
latin,2021-11-14 12:00:00,2021-11-21 12:00:00,2021,11
latin,2021-11-21 12:00:00,2021-11-28 12:00:00,2021,11
latin,2021-11-28 12:00:00,2021-12-05 12:00:00,2021,11
latin,2021-12-05 12:00:00,2021-12-12 12:00:00,2021,12
latin,2021-12-12 12:00:00,2021-12-19 12:00:00,2021,12
latin,2021-12-19 12:00:00,2021-12-26 12:00:00,2021,12
latin,2021-12-26 12:00:00,2022-01-02 12:00:00,2021,12
latin,2022-01-02 12:00:00,2022-01-09 12:00:00,2022,1
latin,2022-01-09 12:00:00,2022-01-16 12:00:00,2022,1
latin,2022-01-16 12:00:00,2022-01-23 12:00:00,2022,1
latin,2022-01-23 12:00:00,2022-01-30 12:00:00,2022,1
latin,2022-01-30 12:00:00,2022-02-06 12:00:00,2022,1
latin,2022-02-06 12:00:00,2022-02-13 12:00:00,2022,2
latin,2022-02-13 12:00:00,2022-02-20 12:00:00,2022,2
latin,2022-02-20 12:00:00,2022-02-27 12:00:00,2022,2
latin,2022-02-27 12:00:00,2022-03-06 12:00:00,2022,2
latin,2022-03-06 12:00:00,2022-03-13 12:00:00,2022,3
latin,2022-03-13 12:00:00,2022-03-20 12:00:00,2022,3
latin,2022-03-20 12:00:00,2022-03-27 12:00:00,2022,3
latin,2022-03-27 12:00:00,2022-04-03 12:00:00,2022,3
latin,2022-04-03 12:00:00,2022-04-10 12:00:00,2022,4
latin,2022-04-10 12:00:00,2022-04-17 12:00:00,2022,4
latin,2022-04-17 12:00:00,2022-04-24 12:00:00,2022,4
latin,2022-04-24 12:00:00,2022-05-01 12:00:00,2022,4
latin,2022-05-01 12:00:00,2022-05-08 12:00:00,2022,5
latin,2022-05-08 12:00:00,2022-05-15 12:00:00,2022,5
latin,2022-05-15 12:00:00,2022-05-22 12:00:00,2022,5
latin,2022-05-22 12:00:00,2022-05-29 12:00:00,2022,5
latin,2022-05-29 12:00:00,2022-06-05 12:00:00,2022,5
latin,2022-06-05 12:00:00,2022-06-12 12:00:00,2022,6
